Calificacion general;Asistencia;Fecha;Taller;Sede;Escuela;Carrera
;;16-04-2026;Excel;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;25-04-2026;Excel;AO;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;25-04-2026;Excel;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN COMERCIO EXTERIOR
;;25-04-2026;Excel;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION MARKETING
;;25-04-2026;Excel;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
;;25-04-2026;Excel;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;25-04-2026;Excel;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
;;25-04-2026;Excel;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
;;25-04-2026;Excel;AO;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;25-04-2026;Excel;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;15-04-2026;Domina la IA;AO;ADMINISTRACION Y NEGOCIOS;COMERCIO EXTERIOR
;;15-04-2026;Domina la IA;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN COMERCIO EXTERIOR
;;15-04-2026;Domina la IA;AO;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;15-04-2026;Domina la IA;AO;ADMINISTRACION Y NEGOCIOS;COMERCIO EXTERIOR
;;15-04-2026;Domina la IA;AO;ADMINISTRACION Y NEGOCIOS;TECNICO EN GESTION LOGISTICA
;;15-04-2026;Domina la IA;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;15-04-2026;Domina la IA;AO;ADMINISTRACION Y NEGOCIOS;TECNICO EN MARKETING
;;15-04-2026;Domina la IA;AO;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;15-04-2026;Domina la IA;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;15-04-2026;Domina la IA;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;29-04-2026;Domina la IA;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;29-04-2026;Domina la IA;AO;ADMINISTRACION Y NEGOCIOS;CONTABILIDAD GENERAL MENCION LEGISLACION TRIBUTARIA
;;29-04-2026;Domina la IA;AO;ADMINISTRACION Y NEGOCIOS;COMERCIO EXTERIOR
;;29-04-2026;Domina la IA;AO;ADMINISTRACION Y NEGOCIOS;COMERCIO EXTERIOR
;;29-04-2026;Domina la IA;AO;ADMINISTRACION Y NEGOCIOS;COMERCIO EXTERIOR
;;29-04-2026;Domina la IA;AO;ADMINISTRACION Y NEGOCIOS;CONTABILIDAD GENERAL MENCION LEGISLACION TRIBUTARIA
;;29-04-2026;Domina la IA;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;29-04-2026;Domina la IA;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
;;29-04-2026;Domina la IA;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;29-04-2026;Domina la IA;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
100;100;07-04-2026;Excel;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
100;100;07-04-2026;Excel;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
100;100;16-04-2026;Excel;AL;ADMINISTRACION Y NEGOCIOS;AUDITORIA
100;100;16-04-2026;Excel;AL;ADMINISTRACION Y NEGOCIOS;AUDITORIA
100;100;25-04-2026;Excel;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
100;100;25-04-2026;Excel;AL;ADMINISTRACION Y NEGOCIOS;AUDITORIA
100;100;25-04-2026;Excel;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN COMERCIO EXTERIOR
100;100;29-04-2026;Domina la IA;AL;ADMINISTRACION Y NEGOCIOS;AUDITORIA
75;75;07-04-2026;Excel;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
75;75;07-04-2026;Excel;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
75;75;29-04-2026;Domina la IA;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;07-04-2026;Excel;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN COMERCIO EXTERIOR
;;07-04-2026;Excel;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;07-04-2026;Excel;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;07-04-2026;Excel;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;07-04-2026;Excel;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
;;07-04-2026;Excel;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;07-04-2026;Excel;AL;ADMINISTRACION Y NEGOCIOS;AUDITORIA
;;07-04-2026;Excel;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
;;07-04-2026;Excel;AL;ADMINISTRACION Y NEGOCIOS;AUDITORIA
;;07-04-2026;Excel;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;16-04-2026;Excel;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
;;16-04-2026;Excel;AL;ADMINISTRACION Y NEGOCIOS;AUDITORIA
;;16-04-2026;Excel;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;16-04-2026;Excel;AL;ADMINISTRACION Y NEGOCIOS;AUDITORIA
;;16-04-2026;Excel;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;25-04-2026;Excel;AL;ADMINISTRACION Y NEGOCIOS;AUDITORIA
;;25-04-2026;Excel;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;15-04-2026;Domina la IA;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN COMERCIO EXTERIOR
;;15-04-2026;Domina la IA;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;15-04-2026;Domina la IA;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;29-04-2026;Domina la IA;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
;;29-04-2026;Domina la IA;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
